L,S,485,5524,28089
S,M,0,6009,28089
L,S,485,6009,27604
S,M,0,6494,27604
L,S,485,6494,27119
S,M,0,6979,27119
L,S,485,6979,26634
S,M,0,7464,26634
L,S,485,7464,26149
S,M,0,7949,26149
L,S,485,7949,25664
S,M,0,8434,25664
L,S,485,8434,25179
S,M,0,8919,25179
L,S,485,8919,24694
S,M,0,9404,24694
L,S,485,9404,24209
S,M,0,9889,24209
L,S,485,9889,23724
S,M,0,10374,23724
L,S,485,10374,23239
S,M,0,10859,23239
L,S,485,10859,22754
S,M,0,11344,22754
L,S,485,11344,22269
S,M,0,11829,22269
L,S,485,11829,21784
S,M,0,12314,21784
L,S,485,12314,21299
S,M,0,12799,21299
L,S,485,12799,20814
S,M,0,13284,20814
L,S,485,13284,20329
S,M,0,13769,20329
L,S,485,13769,19844
S,M,0,14254,19844
L,S,485,14254,19359
S,M,0,14739,19359
L,S,485,14739,18874
S,M,0,15224,18874
L,S,485,15224,18389
S,M,0,15709,18389
L,S,485,15709,17904
S,M,0,16194,17904
L,S,485,16194,17419
S,M,0,16679,17419
L,S,485,16679,16934
S,M,0,17164,16934
L,S,485,17164,16449
S,M,0,17649,16449
L,S,485,17649,15964
S,M,0,18134,15964
L,S,485,18134,15479
S,M,0,18619,15479
L,S,485,18619,14994
S,M,0,19104,14994
L,S,485,19104,14509
S,M,0,19589,14509
L,S,485,19589,14024
S,M,0,20074,14024
L,S,485,20074,13539
S,M,0,20559,13539
L,S,485,20559,13054
S,M,0,21044,13054
L,S,485,21044,12569
S,M,0,21529,12569
L,S,485,21529,12084
S,M,0,22014,12084
L,S,485,22014,11599
S,M,0,22499,11599
L,S,485,22499,11114
S,M,0,22984,11114
L,S,485,22984,10629
S,M,0,23469,10629
L,S,485,23469,10144
S,M,0,23954,10144
L,S,485,23954,9659
S,M,0,24439,9659
L,S,485,24439,9174
S,M,0,24924,9174
L,S,485,24924,8689
S,M,0,25409,8689
L,S,485,25409,8204
S,M,0,25894,8204
L,S,485,25894,7719
S,M,0,26379,7719
L,S,485,26379,7234
S,M,0,26864,7234
L,S,485,26864,6749
S,M,0,27349,6749
L,S,485,27349,6264
S,M,0,27834,6264
L,S,485,27834,5779
S,M,0,28319,5779
L,S,485,28319,5294
S,M,0,28804,5294
L,S,485,28804,4809
S,M,0,29289,4809
L,S,485,29289,4324
S,M,0,29774,4324
L,S,485,29774,3839
S,M,0,30259,3839
L,S,485,30259,3354
S,M,0,30744,3354
L,S,485,30744,2869
S,M,0,31229,2869
L,S,485,31229,2384
S,M,0,31714,2384
L,S,485,31714,1899
S,M,0,32199,1899
L,S,485,32199,1414
S,M,0,32684,1414
L,S,485,32684,929
S,M,0,33169,929
L,S,485,33169,444
S,M,41,33613,444
M,L,41,0,34057
S,M,0,41,34057
L,S,485,41,33572
S,M,0,526,33572
L,S,485,526,33087
S,M,0,1011,33087
L,S,485,1011,32602
S,M,0,1496,32602
L,S,485,1496,32117
S,M,0,1981,32117
L,S,485,1981,31632
S,M,0,2466,31632
L,S,485,2466,31147
S,M,0,2951,31147
L,S,485,2951,30662
S,M,0,3436,30662
L,S,485,3436,30177
S,M,0,3921,30177
L,S,485,3921,29692
S,M,0,4406,29692
L,S,485,4406,29207
S,M,0,4891,29207
L,S,485,4891,28722
S,M,0,5376,28722
L,S,485,5376,28237
S,M,0,5861,28237
L,S,485,5861,27752
S,M,0,6346,27752
L,S,485,6346,27267
S,M,0,6831,27267
L,S,485,6831,26782
S,M,0,7316,26782
L,S,485,7316,26297
S,M,0,7801,26297
L,S,485,7801,25812
S,M,0,8286,25812
L,S,485,8286,25327
S,M,0,8771,25327
L,S,485,8771,24842
S,M,0,9256,24842
L,S,485,9256,24357
S,M,0,9741,24357
L,S,485,9741,23872
S,M,0,10226,23872
L,S,485,10226,23387
S,M,0,10711,23387
L,S,485,10711,22902
S,M,0,11196,22902
L,S,485,11196,22417
S,M,0,11681,22417
L,S,485,11681,21932
S,M,0,12166,21932
L,S,485,12166,21447
S,M,0,12651,21447
L,S,485,12651,20962
S,M,0,13136,20962
L,S,485,13136,20477
S,M,0,13621,20477
L,S,485,13621,19992
S,M,0,14106,19992
L,S,485,14106,19507
S,M,0,14591,19507
L,S,485,14591,19022
S,M,0,15076,19022
L,S,485,15076,18537
S,M,0,15561,18537
L,S,485,15561,18052
S,M,0,16046,18052
L,S,485,16046,17567
S,M,0,16531,17567
L,S,485,16531,17082
S,M,0,17016,17082
L,S,485,17016,16597
S,M,0,17501,16597
L,S,485,17501,16112
S,M,0,17986,16112
L,S,485,17986,15627
S,M,0,18471,15627
L,S,485,18471,15142
S,M,0,18956,15142
L,S,485,18956,14657
S,M,0,19441,14657
L,S,485,19441,14172
S,M,0,19926,14172
L,S,485,19926,13687
S,M,0,20411,13687
L,S,485,20411,13202
S,M,0,20896,13202
L,S,485,20896,12717
S,M,0,21381,12717
L,S,485,21381,12232
S,M,0,21866,12232
L,S,485,21866,11747
S,M,0,22351,11747
L,S,485,22351,11262
S,M,0,22836,11262
L,S,485,22836,10777
S,M,0,23321,10777
L,S,485,23321,10292
S,M,0,23806,10292
L,S,485,23806,9807
S,M,0,24291,9807
L,S,485,24291,9322
S,M,0,24776,9322
L,S,485,24776,8837
S,M,0,25261,8837
L,S,485,25261,8352
S,M,0,25746,8352
L,S,485,25746,7867
S,M,0,26231,7867
L,S,485,26231,7382
S,M,0,26716,7382
L,S,485,26716,6897
S,M,0,27201,6897
L,S,485,27201,6412
S,M,0,27686,6412
L,S,485,27686,5927
S,M,0,28171,5927
L,S,485,28171,5442
S,M,0,28656,5442
L,S,485,28656,4957
S,M,0,29141,4957
L,S,485,29141,4472
S,M,0,29626,4472
L,S,485,29626,3987
S,M,0,30111,3987
L,S,485,30111,3502
S,M,0,30596,3502
L,S,485,30596,3017
S,M,0,31081,3017
L,S,485,31081,2532
S,M,0,31566,2532
L,S,485,31566,2047
S,M,0,32051,2047
L,S,485,32051,1562
S,M,0,32536,1562
L,S,485,32536,1077
S,M,0,33021,1077
L,S,485,33021,592
S,M,0,33506,592
L,S,485,33506,107
S,M,378,33613,107
M,L,378,0,33720
S,M,0,378,33720
L,S,485,378,33235
S,M,0,863,33235
L,S,485,863,32750
S,M,0,1348,32750
L,S,485,1348,32265
S,M,0,1833,32265
L,S,485,1833,31780
S,M,0,2318,31780
L,S,485,2318,31295
S,M,0,2803,31295
L,S,485,2803,30810
S,M,0,3288,30810
L,S,485,3288,30325
S,M,0,3773,30325
L,S,485,3773,29840
S,M,0,4258,29840
L,S,485,4258,29355
S,M,0,4743,29355
L,S,485,4743,28870
S,M,0,5228,28870
L,S,485,5228,28385
S,M,0,5713,28385
L,S,485,5713,27900
S,M,0,6198,27900
L,S,485,6198,27415
S,M,0,6683,27415
L,S,485,6683,26930
S,M,0,7168,26930
L,S,485,7168,26445
S,M,0,7653,26445
L,S,485,7653,25960
S,M,0,8138,25960
L,S,485,8138,25475
S,M,0,8623,25475
L,S,485,8623,24990
S,M,0,9108,24990
L,S,485,9108,24505
S,M,0,9593,24505
L,S,485,9593,24020
S,M,0,10078,24020
L,S,485,10078,23535
S,M,0,10563,23535
L,S,485,10563,23050
S,M,0,11048,23050
L,S,485,11048,22565
S,M,0,11533,22565
L,S,485,11533,22080
S,M,0,12018,22080
L,S,485,12018,21595
S,M,0,12503,21595
L,S,485,12503,21110
S,M,0,12988,21110
L,S,485,12988,20625
S,M,0,13473,20625
L,S,485,13473,20140
S,M,0,13958,20140
L,S,485,13958,19655
S,M,0,14443,19655
L,S,485,14443,19170
S,M,0,14928,19170
L,S,485,14928,18685
S,M,0,15413,18685
L,S,485,15413,18200
S,M,0,15898,18200
L,S,485,15898,17715
S,M,0,16383,17715
L,S,485,16383,17230
S,M,0,16868,17230
L,S,485,16868,16745
S,M,0,17353,16745
L,S,485,17353,16260
S,M,0,17838,16260
L,S,485,17838,15775
S,M,0,18323,15775
L,S,485,18323,15290
S,M,0,18808,15290
L,S,485,18808,14805
S,M,0,19293,14805
L,S,485,19293,14320
S,M,0,19778,14320
L,S,485,19778,13835
S,M,0,20263,13835
L,S,485,20263,13350
S,M,0,20748,13350
L,S,485,20748,12865
S,M,0,21233,12865
L,S,485,21233,12380
S,M,0,21718,12380
L,S,485,21718,11895
S,M,0,22203,11895
L,S,485,22203,11410
S,M,0,22688,11410
L,S,485,22688,10925
S,M,0,23173,10925
L,S,485,23173,10440
S,M,0,23658,10440
L,S,485,23658,9955
S,M,0,24143,9955
L,S,485,24143,9470
S,M,0,24628,9470
L,S,485,24628,8985
S,M,0,25113,8985
L,S,485,25113,8500
S,M,0,25598,8500
L,S,485,25598,8015
S,M,0,26083,8015
L,S,485,26083,7530
S,M,0,26568,7530
L,S,485,26568,7045
S,M,0,27053,7045
L,S,485,27053,6560
S,M,0,27538,6560
L,S,485,27538,6075
S,M,0,28023,6075
L,S,485,28023,5590
S,M,0,28508,5590
L,S,485,28508,5105
S,M,0,28993,5105
L,S,485,28993,4620
S,M,0,29478,4620
L,S,485,29478,4135
S,M,0,29963,4135
L,S,485,29963,3650
S,M,0,30448,3650
L,S,485,30448,3165
S,M,0,30933,3165
L,S,485,30933,2680
S,M,0,31418,2680
L,S,485,31418,2195
S,M,0,31903,2195
L,S,485,31903,1710
S,M,0,32388,1710
L,S,485,32388,1225
S,M,0,32873,1225
L,S,485,32873,740
S,M,0,33358,740
L,S,485,33358,255
S,M,230,33613,255
M,L,230,0,33868
S,M,0,230,33868
L,S,485,230,33383
S,M,0,715,33383
L,S,485,715,32898
S,M,0,1200,32898
L,S,485,1200,32413
S,M,0,1685,32413
L,S,485,1685,31928
S,M,0,2170,31928
L,S,485,2170,31443
S,M,0,2655,31443
L,S,485,2655,30958
S,M,0,3140,30958
L,S,485,3140,30473
S,M,0,3625,30473
L,S,485,3625,29988
S,M,0,4110,29988
L,S,485,4110,29503
S,M,0,4595,29503
L,S,485,4595,29018
S,M,0,5080,29018
L,S,485,5080,28533
S,M,0,5565,28533
L,S,485,5565,28048
S,M,0,6050,28048
L,S,485,6050,27563
S,M,0,6535,27563
L,S,485,6535,27078
S,M,0,7020,27078
L,S,485,7020,26593
S,M,0,7505,26593
L,S,485,7505,26108
S,M,0,7990,26108
L,S,485,7990,25623
S,M,0,8475,25623
L,S,485,8475,25138
S,M,0,8960,25138
L,S,485,8960,24653
S,M,0,9445,24653
L,S,485,9445,24168
S,M,0,9930,24168
L,S,485,9930,23683
S,M,0,10415,23683
L,S,485,10415,23198
S,M,0,10900,23198
L,S,485,10900,22713
S,M,0,11385,22713
L,S,485,11385,22228
S,M,0,11870,22228
L,S,485,11870,21743
S,M,0,12355,21743
L,S,485,12355,21258
S,M,0,12840,21258
L,S,485,12840,20773
S,M,0,13325,20773
L,S,485,13325,20288
S,M,0,13810,20288
L,S,485,13810,19803
S,M,0,14295,19803
L,S,485,14295,19318
S,M,0,14780,19318
L,S,485,14780,18833
S,M,0,15265,18833
L,S,485,15265,18348
S,M,0,15750,18348
L,S,485,15750,17863
S,M,0,16235,17863
L,S,485,16235,17378
S,M,0,16720,17378
L,S,485,16720,16893
S,M,0,17205,16893
L,S,485,17205,16408
S,M,0,17690,16408
L,S,485,17690,15923
S,M,0,18175,15923
L,S,485,18175,15438
S,M,0,18660,15438
L,S,485,18660,14953
S,M,0,19145,14953
L,S,485,19145,14468
S,M,0,19630,14468
L,S,485,19630,13983
S,M,0,20115,13983
L,S,485,20115,13498
S,M,0,20600,13498
L,S,485,20600,13013
S,M,0,21085,13013
L,S,485,21085,12528
S,M,0,21570,12528
L,S,485,21570,12043
S,M,0,22055,12043
L,S,485,22055,11558
S,M,0,22540,11558
L,S,485,22540,11073
S,M,0,23025,11073
L,S,485,23025,10588
S,M,0,23510,10588
L,S,485,23510,10103
S,M,0,23995,10103
L,S,485,23995,9618
S,M,0,24480,9618
L,S,485,24480,9133
S,M,0,24965,9133
L,S,485,24965,8648
S,M,0,25450,8648
L,S,485,25450,8163
S,M,0,25935,8163
L,S,485,25935,7678
S,M,0,26420,7678
L,S,485,26420,7193
S,M,0,26905,7193
L,S,485,26905,6708
S,M,0,27390,6708
L,S,485,27390,6223
S,M,0,27875,6223
L,S,485,27875,5738
S,M,0,28360,5738
L,S,485,28360,5253
S,M,0,28845,5253
L,S,485,28845,4768
S,M,0,29330,4768
L,S,485,29330,4283
S,M,0,29815,4283
L,S,485,29815,3798
S,M,0,30300,3798
L,S,485,30300,3313
S,M,0,30785,3313
L,S,485,30785,2828
S,M,0,31270,2828
L,S,485,31270,2343
S,M,0,31755,2343
L,S,485,31755,1858
S,M,0,32240,1858
L,S,485,32240,1373
S,M,0,32725,1373
L,S,485,32725,888
S,M,0,33210,888
L,S,485,33210,403
S,M,82,33613,403
M,L,82,0,34016
S,M,0,82,34016
L,S,485,82,33531
S,M,0,567,33531
L,S,485,567,33046
S,M,0,1052,33046
L,S,485,1052,32561
S,M,0,1537,32561
L,S,485,1537,32076
S,M,0,2022,32076
L,S,485,2022,31591
S,M,0,2507,31591
L,S,485,2507,31106
S,M,0,2992,31106
L,S,485,2992,30621
S,M,0,3477,30621
L,S,485,3477,30136
S,M,0,3962,30136
L,S,485,3962,29651
S,M,0,4447,29651
L,S,485,4447,29166
S,M,0,4932,29166
L,S,485,4932,28681
S,M,0,5417,28681
L,S,485,5417,28196
S,M,0,5902,28196
L,S,485,5902,27711
S,M,0,6387,27711
L,S,485,6387,27226
S,M,0,6872,27226
L,S,485,6872,26741
S,M,0,7357,26741
L,S,485,7357,26256
S,M,0,7842,26256
L,S,485,7842,25771
S,M,0,8327,25771
L,S,485,8327,25286
S,M,0,8812,25286
L,S,485,8812,24801
S,M,0,9297,24801
L,S,485,9297,24316
S,M,0,9782,24316
L,S,485,9782,23831
S,M,0,10267,23831
L,S,485,10267,23346
S,M,0,10752,23346
L,S,485,10752,22861
S,M,0,11237,22861
L,S,485,11237,22376
S,M,0,11722,22376
L,S,485,11722,21891
S,M,0,12207,21891
L,S,485,12207,21406
S,M,0,12692,21406
L,S,485,12692,20921
S,M,0,13177,20921
L,S,485,13177,20436
S,M,0,13662,20436
L,S,485,13662,19951
S,M,0,14147,19951
L,S,485,14147,19466
S,M,0,14632,19466
L,S,485,14632,18981
S,M,0,15117,18981
L,S,485,15117,18496
S,M,0,15602,18496
L,S,485,15602,18011
S,M,0,16087,18011
L,S,485,16087,17526
S,M,0,16572,17526
L,S,485,16572,17041
S,M,0,17057,17041
L,S,485,17057,16556
S,M,0,17542,16556
L,S,485,17542,16071
S,M,0,18027,16071
L,S,485,18027,15586
S,M,0,18512,15586
L,S,485,18512,15101
S,M,0,18997,15101
L,S,485,18997,14616
S,M,0,19482,14616
L,S,485,19482,14131
S,M,0,19967,14131
L,S,485,19967,13646
S,M,0,20452,13646
L,S,485,20452,13161
S,M,0,20937,13161
L,S,485,20937,12676
S,M,0,21422,12676
L,S,485,21422,12191
S,M,0,21907,12191
L,S,485,21907,11706
S,M,0,22392,11706
L,S,485,22392,11221
S,M,0,22877,11221
L,S,485,22877,10736
S,M,0,23362,10736
L,S,485,23362,10251
S,M,0,23847,10251
L,S,485,23847,9766
S,M,0,24332,9766
L,S,485,24332,9281
S,M,0,24817,9281
L,S,485,24817,8796
S,M,0,25302,8796
L,S,485,25302,8311
S,M,0,25787,8311
L,S,485,25787,7826
S,M,0,26272,7826
L,S,485,26272,7341
S,M,0,26757,7341
L,S,485,26757,6856
S,M,0,27242,6856
L,S,485,27242,6371
S,M,0,27727,6371
L,S,485,27727,5886
S,M,0,28212,5886
L,S,485,28212,5401
S,M,0,28697,5401
L,S,485,28697,4916
S,M,0,29182,4916
L,S,485,29182,4431
S,M,0,29667,4431
L,S,485,29667,3946
S,M,0,30152,3946
L,S,485,30152,3461
S,M,0,30637,3461
L,S,485,30637,2976
S,M,0,31122,2976
L,S,485,31122,2491
S,M,0,31607,2491
L,S,485,31607,2006
S,M,0,32092,2006
L,S,485,32092,1521
S,M,0,32577,1521
L,S,485,32577,1036
S,M,0,33062,1036
L,S,485,33062,551
S,M,0,33547,551
L,S,485,33547,66
S,M,419,33613,66
M,L,419,0,33679
S,M,0,419,33679
L,S,485,419,33194
S,M,0,904,33194
L,S,485,904,32709
S,M,0,1389,32709
L,S,485,1389,32224
S,M,0,1874,32224
L,S,485,1874,31739
S,M,0,2359,31739
L,S,485,2359,31254
S,M,0,2844,31254
L,S,485,2844,30769
S,M,0,3329,30769
L,S,485,3329,30284
S,M,0,3814,30284
L,S,485,3814,29799
S,M,0,4299,29799
L,S,485,4299,29314
S,M,0,4784,29314
L,S,485,4784,28829
S,M,0,5269,28829
L,S,485,5269,28344
S,M,0,5754,28344
L,S,485,5754,27859
S,M,0,6239,27859
L,S,485,6239,27374
S,M,0,6724,27374
L,S,485,6724,26889
S,M,0,7209,26889
L,S,485,7209,26404
S,M,0,7694,26404
L,S,485,7694,25919
S,M,0,8179,25919
L,S,485,8179,25434
S,M,0,8664,25434
L,S,485,8664,24949
S,M,0,9149,24949
L,S,485,9149,24464
S,M,0,9634,24464
L,S,485,9634,23979
S,M,0,10119,23979
L,S,485,10119,23494
S,M,0,10604,23494
L,S,485,10604,23009
S,M,0,11089,23009
L,S,485,11089,22524
S,M,0,11574,22524
L,S,485,11574,22039
S,M,0,12059,22039
L,S,485,12059,21554
S,M,0,12544,21554
L,S,485,12544,21069
S,M,0,13029,21069
L,S,485,13029,20584
S,M,0,13514,20584
L,S,485,13514,20099
S,M,0,13999,20099
L,S,485,13999,19614
S,M,0,14484,19614
L,S,485,14484,19129
S,M,0,14969,19129
L,S,485,14969,18644
S,M,0,15454,18644
L,S,485,15454,18159
S,M,0,15939,18159
L,S,485,15939,17674
S,M,0,16424,17674
L,S,485,16424,17189
S,M,0,16909,17189
L,S,485,16909,16704
S,M,0,17394,16704
L,S,485,17394,16219
S,M,0,17879,16219
L,S,485,17879,15734
S,M,0,18364,15734
L,S,485,18364,15249
S,M,0,18849,15249
L,S,485,18849,14764
S,M,0,19334,14764
L,S,485,19334,14279
S,M,0,19819,14279
L,S,485,19819,13794
S,M,0,20304,13794
L,S,485,20304,13309
S,M,0,20789,13309
L,S,485,20789,12824
S,M,0,21274,12824
L,S,485,21274,12339
S,M,0,21759,12339
L,S,485,21759,11854
S,M,0,22244,11854
L,S,485,22244,11369
S,M,0,22729,11369
L,S,485,22729,10884
S,M,0,23214,10884
L,S,485,23214,10399
S,M,0,23699,10399
L,S,485,23699,9914
S,M,0,24184,9914
L,S,485,24184,9429
S,M,0,24669,9429
L,S,485,24669,8944
S,M,0,25154,8944
L,S,485,25154,8459
S,M,0,25639,8459
L,S,485,25639,7974
S,M,0,26124,7974
L,S,485,26124,7489
S,M,0,26609,7489
L,S,485,26609,7004
S,M,0,27094,7004
L,S,485,27094,6519
S,M,0,27579,6519
L,S,485,27579,6034
S,M,0,28064,6034
L,S,485,28064,5549
S,M,0,28549,5549
L,S,485,28549,5064
S,M,0,29034,5064
L,S,485,29034,4579
S,M,0,29519,4579
L,S,485,29519,4094
S,M,0,30004,4094
L,S,485,30004,3609
S,M,0,30489,3609
L,S,485,30489,3124
S,M,0,30974,3124
L,S,485,30974,2639
S,M,0,31459,2639
L,S,485,31459,2154
S,M,0,31944,2154
L,S,485,31944,1669
S,M,0,32429,1669
L,S,485,32429,1184
S,M,0,32914,1184
L,S,485,32914,699
S,M,0,33399,699
L,S,485,33399,214
S,M,271,33613,214
M,L,271,0,33827
S,M,0,271,33827
L,S,485,271,33342
S,M,0,756,33342
L,S,485,756,32857
S,M,0,1241,32857
L,S,485,1241,32372
S,M,0,1726,32372
L,S,485,1726,31887
S,M,0,2211,31887
L,S,485,2211,31402
S,M,0,2696,31402
L,S,485,2696,30917
S,M,0,3181,30917
L,S,485,3181,30432
S,M,0,3666,30432
L,S,485,3666,29947
S,M,0,4151,29947
L,S,485,4151,29462
S,M,0,4636,29462
L,S,485,4636,28977
S,M,0,5121,28977
L,S,485,5121,28492
S,M,0,5606,28492
L,S,485,5606,28007
S,M,0,6091,28007
L,S,485,6091,27522
S,M,0,6576,27522
L,S,485,6576,27037
S,M,0,7061,27037
L,S,485,7061,26552
S,M,0,7546,26552
L,S,485,7546,26067
S,M,0,8031,26067
L,S,485,8031,25582
S,M,0,8516,25582
L,S,485,8516,25097
S,M,0,9001,25097
L,S,485,9001,24612
S,M,0,9486,24612
L,S,485,9486,24127
S,M,0,9971,24127
L,S,485,9971,23642
S,M,0,10456,23642
L,S,485,10456,23157
S,M,0,10941,23157
L,S,485,10941,22672
S,M,0,11426,22672
L,S,485,11426,22187
